customerID,Genero,Idoso,Casado,Dependents,Tempo_como_Cliente,PhoneService,Servico_Internet,Servico_Seguranca,Suporte_Tecnico,StreamingTV,Tipo_Contrato,PaymentMethod,Pagamento_Mensal,Total_Pago,Churn
4445-kwokw,female,0,0,0,42,1.0,dsl,1,0,0,one year,bank transfer (automatic),60.15,2421.6,0
3511-appbj,male,0,0,0,23,1.0,fiber optic,1,0,1,one year,credit card (automatic),99.95,2292.75,0
7967-hycde,male,0,0,0,8,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),70.7,553.4,0
2430-rryuw,male,0,0,0,66,1.0,dsl,1,0,0,one year,mailed check,54.8,3465.7,0
3948-xhgna,male,0,0,0,24,1.0,dsl,1,0,0,month-to-month,bank transfer (automatic),49.55,1210.4,1
3723-bfbgr,male,1,0,0,24,1.0,dsl,0,0,0,month-to-month,credit card (automatic),54.8,1291.3,0
0565-iycgt,male,0,0,0,69,1.0,dsl,1,1,0,one year,credit card (automatic),78.6,5356.45,1
5447-wzafp,female,0,0,0,53,1.0,fiber optic,0,0,1,one year,mailed check,100.3,5200.8,0
5110-chopy,female,0,0,0,60,0.0,dsl,1,0,1,two year,electronic check,53.6,3237.05,0
5445-utodq,female,0,1,0,7,1.0,fiber optic,0,0,1,month-to-month,electronic check,81.1,576.65,1
4425-owhwb,female,0,0,0,20,1.0,0,no internet service,no internet service,no internet service,one year,credit card (automatic),19.35,433.75,0
7892-qvykw,female,0,1,1,23,1.0,fiber optic,0,0,0,month-to-month,electronic check,85.6,1868.4,0
9675-icxct,male,0,1,1,72,1.0,dsl,1,1,1,two year,electronic check,80.8,5728.55,0
1024-vrzhf,male,0,1,0,11,1.0,fiber optic,0,0,0,month-to-month,electronic check,74.95,825.7,1
4703-mqykt,male,0,0,0,21,1.0,0,no internet service,no internet service,no internet service,two year,mailed check,19.6,390.4,0
9497-qcmms,male,1,0,0,1,1.0,fiber optic,0,0,1,month-to-month,electronic check,93.55,93.55,1
5692-icxlw,male,1,0,0,31,1.0,fiber optic,0,0,1,month-to-month,electronic check,90.7,2845.15,0
0602-dduml,female,0,0,0,57,1.0,dsl,0,1,1,two year,mailed check,69.75,3894.4,0
2208-mpxio,female,0,1,1,45,1.0,0,no internet service,no internet service,no internet service,two year,bank transfer (automatic),20.0,886.4,0
1960-uycnn,male,0,0,0,10,1.0,fiber optic,0,0,0,month-to-month,electronic check,95.25,1021.55,0
0348-sdkol,female,0,1,0,58,1.0,fiber optic,0,1,1,month-to-month,credit card (automatic),102.1,5885.4,1
3190-fzatl,male,0,0,1,14,1.0,0,no internet service,no internet service,no internet service,month-to-month,mailed check,19.95,268.4,0
7336-rllrh,male,0,1,0,27,1.0,dsl,1,1,1,one year,mailed check,80.85,2204.35,0
4373-mavjg,female,0,1,1,14,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),90.9,1259.0,1
8901-hjxtf,female,0,1,1,12,0.0,dsl,0,0,0,month-to-month,mailed check,29.2,309.1,1
7710-jsyoa,female,0,1,1,69,1.0,fiber optic,0,1,0,two year,bank transfer (automatic),93.3,6398.05,0
5419-klxbn,female,0,1,1,25,1.0,fiber optic,0,0,1,month-to-month,bank transfer (automatic),89.15,2257.75,1
3424-nmnbo,male,1,1,0,58,1.0,fiber optic,1,0,1,one year,electronic check,108.85,6287.25,1
9885-mfvsu,female,0,1,1,35,0.0,dsl,1,1,1,two year,credit card (automatic),46.35,1662.05,0
4514-gfcfi,female,1,0,0,16,1.0,fiber optic,0,0,1,month-to-month,electronic check,84.75,1350.15,1
0607-mvmgc,male,0,1,1,45,1.0,dsl,0,0,1,one year,credit card (automatic),78.75,3600.65,0
3365-saigs,female,0,0,0,17,1.0,fiber optic,0,0,1,month-to-month,electronic check,83.55,1329.15,0
9828-aoqlm,female,0,1,1,1,1.0,dsl,0,0,0,month-to-month,electronic check,45.7,45.7,1
8022-becsi,male,0,0,0,22,1.0,0,no internet service,no internet service,no internet service,one year,mailed check,19.6,422.5,0
8000-reiqb,female,1,0,0,1,1.0,fiber optic,0,0,0,month-to-month,electronic check,69.95,69.95,1
9993-lhieb,male,0,1,1,67,1.0,dsl,1,1,0,two year,mailed check,67.85,4627.65,0
0266-clzkz,female,0,1,1,67,1.0,fiber optic,0,1,1,two year,bank transfer (automatic),105.65,6717.9,0
7615-esmyf,female,0,1,0,2,0.0,dsl,0,0,1,month-to-month,electronic check,44.6,97.1,1
3858-vobet,male,0,0,0,23,1.0,fiber optic,0,0,0,month-to-month,electronic check,74.95,1710.45,1
7020-ozkxz,female,1,0,0,9,1.0,fiber optic,0,0,0,month-to-month,credit card (automatic),75.5,637.4,0
3977-qcrsl,female,0,0,0,5,1.0,0,no internet service,no internet service,no internet service,month-to-month,mailed check,20.15,117.95,0
0017-dinoc,male,0,0,0,54,0.0,dsl,1,1,1,two year,credit card (automatic),45.2,2460.55,0
1447-pjgga,female,0,0,0,57,1.0,fiber optic,0,0,1,two year,electronic check,95.25,5464.65,1
8565-clbzw,male,0,0,0,24,1.0,fiber optic,0,0,1,month-to-month,mailed check,89.85,2165.05,1
9139-wqqdy,female,0,1,1,49,1.0,fiber optic,0,0,1,one year,mailed check,100.45,4941.8,1
0224-hjapt,male,0,0,0,5,1.0,dsl,0,0,0,month-to-month,electronic check,47.15,223.15,1
8086-ovpwv,male,0,0,0,2,1.0,fiber optic,0,0,0,month-to-month,electronic check,80.2,181.1,1
9430-frqoc,female,0,0,1,4,1.0,fiber optic,0,1,0,month-to-month,mailed check,87.1,341.45,1
7639-oplng,male,0,1,1,70,1.0,dsl,1,1,1,two year,bank transfer (automatic),79.25,5731.85,0
3074-gqwyx,male,0,0,0,5,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),75.9,357.75,1
1492-qgclu,male,0,1,1,53,1.0,dsl,1,1,1,month-to-month,electronic check,85.7,4616.1,0
6845-rgtys,female,0,1,0,47,1.0,fiber optic,1,0,1,month-to-month,electronic check,98.75,4533.7,1
7328-owmom,female,0,0,1,31,1.0,0,no internet service,no internet service,no internet service,one year,credit card (automatic),20.1,589.25,0
4418-lzmsv,male,0,1,1,13,1.0,dsl,0,1,0,month-to-month,bank transfer (automatic),61.8,750.1,0
5155-azqpb,female,0,1,1,28,1.0,dsl,0,0,0,month-to-month,mailed check,49.9,1410.25,0
8861-hggkb,female,0,0,0,10,1.0,fiber optic,0,0,0,month-to-month,electronic check,86.45,830.85,1
1087-gruyi,male,0,1,0,38,1.0,0,no internet service,no internet service,no internet service,two year,bank transfer (automatic),20.4,743.5,0
7065-yunry,female,0,0,0,1,1.0,dsl,0,0,0,month-to-month,mailed check,45.3,45.3,1
7694-vlbwq,male,0,1,0,67,1.0,fiber optic,0,0,1,one year,electronic check,104.1,7040.85,1
2546-kzaat,male,0,1,0,52,1.0,dsl,1,0,1,one year,mailed check,75.4,3865.45,0
0181-ritdd,male,0,1,1,62,1.0,fiber optic,1,1,1,two year,mailed check,108.15,6825.65,0
5989-pgkjb,female,0,0,0,16,1.0,fiber optic,0,0,0,month-to-month,electronic check,86.25,1340.1,0
4795-ktrth,female,1,1,0,5,1.0,fiber optic,0,0,0,month-to-month,electronic check,81.0,371.65,1
8272-onjlv,male,0,0,0,12,1.0,fiber optic,0,0,1,one year,electronic check,95.7,1184.0,0
1488-pbljn,female,0,1,1,72,1.0,fiber optic,1,1,1,two year,bank transfer (automatic),116.85,8477.7,0
0308-giqjt,male,1,0,0,71,1.0,fiber optic,0,1,1,one year,bank transfer (automatic),105.75,7382.85,0
3778-foaqw,female,0,1,0,24,1.0,0,no internet service,no internet service,no internet service,one year,mailed check,20.15,456.85,0
4452-rohmo,female,0,0,0,15,1.0,0,no internet service,no internet service,no internet service,two year,mailed check,19.6,331.6,0
6481-ogdoo,male,0,1,0,67,1.0,fiber optic,1,0,0,one year,credit card (automatic),90.6,6056.15,1
3090-letty,male,0,0,1,2,1.0,dsl,1,0,0,month-to-month,bank transfer (automatic),60.95,134.6,0
5349-azpew,female,0,1,1,5,0.0,dsl,0,0,0,month-to-month,mailed check,25.05,125.5,0
3753-tsemp,female,0,1,0,15,1.0,fiber optic,0,0,1,month-to-month,electronic check,88.15,1390.6,1
8305-vhzbz,male,0,0,0,1,1.0,0,no internet service,no internet service,no internet service,month-to-month,mailed check,20.2,20.2,1
9720-jjjor,male,0,1,1,41,1.0,dsl,1,0,0,one year,bank transfer (automatic),60.3,2511.3,0
8100-hzzlj,female,0,0,1,43,1.0,dsl,1,0,0,month-to-month,electronic check,63.95,2737.05,0
8775-erlnb,male,1,1,0,1,1.0,fiber optic,0,0,0,month-to-month,electronic check,74.3,74.3,0
8309-ieyjd,female,1,0,0,1,1.0,fiber optic,0,0,0,month-to-month,mailed check,70.6,70.6,0
9172-jitsm,female,0,1,1,26,1.0,fiber optic,0,0,1,month-to-month,electronic check,90.8,2361.8,1
6298-qdfnh,male,0,0,0,22,1.0,fiber optic,0,0,0,month-to-month,electronic check,79.35,1730.35,1
7398-hpyzq,male,0,1,0,71,1.0,dsl,1,1,1,two year,bank transfer (automatic),90.55,6404.0,0
3546-gheae,male,0,0,0,7,1.0,0,no internet service,no internet service,no internet service,two year,mailed check,19.45,165.35,0
7361-ypxfs,female,1,0,0,28,1.0,dsl,0,1,0,month-to-month,bank transfer (automatic),64.45,1867.6,0
6557-bzxlq,male,1,0,0,16,1.0,fiber optic,0,0,0,month-to-month,electronic check,69.65,1043.3,0
2550-qhzgp,male,0,0,0,7,1.0,0,no internet service,no internet service,no internet service,one year,mailed check,19.5,128.6,0
7519-jtwqh,female,0,0,0,69,1.0,fiber optic,0,1,1,two year,bank transfer (automatic),110.5,7455.45,0
2538-oimxf,female,0,0,1,1,0.0,dsl,0,0,0,month-to-month,mailed check,24.7,24.7,0
8543-msdmf,male,0,0,0,3,1.0,dsl,1,0,1,month-to-month,electronic check,77.4,206.15,0
9961-jbnmk,male,1,0,0,21,1.0,fiber optic,0,0,1,month-to-month,bank transfer (automatic),96.8,2030.3,1
1170-sasml,female,0,1,0,69,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),85.4,5869.4,0
4872-jcvca,female,0,1,0,71,0.0,dsl,1,1,0,two year,bank transfer (automatic),47.6,3377.8,0
5346-bzchp,female,0,1,1,69,1.0,0,no internet service,no internet service,no internet service,two year,mailed check,19.4,1346.2,0
2038-llmlm,female,0,0,0,48,1.0,fiber optic,0,1,1,month-to-month,electronic check,103.85,4946.05,0
6173-itpwd,male,0,1,0,47,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),83.35,4065.0,1
9734-uyxqi,female,0,0,0,2,1.0,dsl,0,0,0,month-to-month,electronic check,49.4,106.55,1
1216-bgtsp,male,0,0,0,45,1.0,fiber optic,1,1,1,month-to-month,credit card (automatic),108.45,4964.7,0
4138-naxed,male,0,0,0,51,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),81.0,4085.75,0
2189-uxtky,female,0,1,0,22,1.0,dsl,1,1,1,month-to-month,electronic check,79.2,1742.75,1
0744-bikkf,male,0,0,0,72,1.0,dsl,1,1,1,two year,bank transfer (automatic),86.65,6224.8,0
7483-iqwib,male,0,1,1,37,1.0,fiber optic,0,0,1,month-to-month,electronic check,92.95,3415.25,0
5248-kwlar,male,0,1,1,71,1.0,dsl,1,1,1,two year,electronic check,90.35,6325.25,0
4958-gzwiy,male,0,1,1,7,1.0,dsl,0,0,0,month-to-month,electronic check,48.7,340.25,1
7996-mhxlw,female,0,0,0,66,1.0,0,no internet service,no internet service,no internet service,two year,credit card (automatic),25.15,1683.6,0
7833-pkihd,male,0,1,1,51,1.0,dsl,1,1,1,one year,bank transfer (automatic),76.4,3966.3,0
7061-ovmim,female,0,1,1,30,1.0,0,no internet service,no internet service,no internet service,one year,bank transfer (automatic),19.55,608.5,0
5153-rthkf,female,0,0,0,34,1.0,fiber optic,0,0,1,month-to-month,electronic check,85.35,2896.6,0
1852-qswcd,male,0,1,1,64,1.0,0,no internet service,no internet service,no internet service,two year,mailed check,24.8,1514.85,0
4832-vrbmr,male,1,1,0,65,1.0,fiber optic,0,0,1,one year,bank transfer (automatic),103.15,6792.45,0
9079-lwtfd,male,0,0,0,47,1.0,fiber optic,1,1,1,month-to-month,mailed check,100.75,4669.2,0
6356-elrkd,female,0,0,0,1,1.0,fiber optic,1,0,1,month-to-month,electronic check,95.6,95.6,1
8624-giout,female,0,0,0,49,1.0,dsl,1,0,0,month-to-month,credit card (automatic),59.75,2934.3,1
3392-ehmnk,female,0,1,1,67,1.0,fiber optic,0,1,1,two year,credit card (automatic),94.1,6302.8,0
5986-wwxdv,male,0,0,1,39,1.0,0,no internet service,no internet service,no internet service,one year,bank transfer (automatic),19.35,779.2,0
3061-bckyi,male,0,0,0,14,1.0,0,no internet service,no internet service,no internet service,month-to-month,mailed check,19.9,283.75,0
6179-gjpso,female,1,0,0,43,1.0,fiber optic,1,1,1,month-to-month,credit card (automatic),108.15,4600.7,1
7901-tbkjx,male,1,0,0,56,1.0,fiber optic,0,0,1,month-to-month,electronic check,101.05,5594.0,0
7228-paqpd,female,0,0,0,14,1.0,dsl,0,1,0,one year,credit card (automatic),59.1,772.85,0
3177-lasxd,female,0,0,0,1,1.0,fiber optic,0,0,0,month-to-month,electronic check,71.35,71.35,1
7746-qyvco,male,0,1,1,16,1.0,dsl,1,0,0,one year,mailed check,55.85,857.8,0
5804-hyiez,male,0,1,1,70,1.0,fiber optic,1,0,1,month-to-month,electronic check,106.05,7554.05,0
9919-fzded,male,1,1,0,72,1.0,dsl,1,0,1,two year,credit card (automatic),84.1,5981.65,0
5934-tssau,female,0,1,1,23,1.0,fiber optic,0,0,0,month-to-month,credit card (automatic),75.3,1702.9,0
3486-khmli,male,0,0,1,21,1.0,0,no internet service,no internet service,no internet service,month-to-month,mailed check,24.7,467.15,0
4897-qsuyc,female,0,0,0,1,1.0,0,no internet service,no internet service,no internet service,month-to-month,mailed check,20.15,20.15,1
1084-uqchv,male,0,0,1,1,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),69.75,69.75,1
8290-ywkhz,female,1,1,0,32,1.0,fiber optic,0,0,1,month-to-month,electronic check,93.2,2931.0,1
2955-bjzhg,male,0,1,1,17,1.0,fiber optic,0,0,1,month-to-month,electronic check,80.85,1400.85,1
3806-dxqom,female,0,0,0,4,0.0,dsl,1,0,0,month-to-month,electronic check,33.65,137.85,1
6784-xyjae,female,0,0,0,36,1.0,dsl,0,0,0,one year,electronic check,55.8,1941.5,0
3933-dqpwx,female,0,0,0,50,0.0,dsl,0,1,0,two year,credit card (automatic),39.7,1932.75,0
6661-eipzc,female,0,1,1,48,0.0,dsl,0,1,0,month-to-month,credit card (automatic),29.5,1423.05,0
8957-thmoa,female,0,0,1,50,1.0,0,no internet service,no internet service,no internet service,two year,credit card (automatic),20.15,970.85,0
2251-pylpb,male,0,1,0,72,1.0,dsl,1,1,0,two year,credit card (automatic),79.55,5810.9,0
5555-rnpgt,male,0,0,1,10,1.0,0,no internet service,no internet service,no internet service,month-to-month,credit card (automatic),24.8,223.9,0
1057-foglz,female,0,0,0,18,1.0,0,no internet service,no internet service,no internet service,month-to-month,mailed check,19.65,391.7,0
9300-rendd,male,0,0,0,1,1.0,fiber optic,0,0,1,month-to-month,electronic check,79.95,79.95,1
0761-aetcs,female,0,0,0,1,1.0,0,no internet service,no internet service,no internet service,month-to-month,electronic check,19.3,19.3,1
8087-lgyhq,male,0,0,0,9,1.0,fiber optic,0,0,1,month-to-month,electronic check,94.05,811.65,0
4137-btikl,male,0,0,0,2,1.0,fiber optic,1,0,0,month-to-month,mailed check,90.75,174.75,0
2190-bcxec,female,0,1,0,40,1.0,fiber optic,0,1,0,month-to-month,credit card (automatic),78.85,3126.85,0
6227-fbdxh,male,0,1,0,69,1.0,fiber optic,0,0,1,one year,bank transfer (automatic),99.5,6841.45,0
2153-mrefk,female,0,1,0,37,1.0,fiber optic,1,1,0,one year,electronic check,99.2,3754.6,1
2911-wdxmv,male,0,0,1,18,1.0,fiber optic,0,0,0,month-to-month,credit card (automatic),80.55,1406.65,0
7206-pqbbz,male,1,1,0,11,1.0,fiber optic,0,0,0,month-to-month,electronic check,70.2,834.7,0
3106-ulwfw,female,0,1,0,8,1.0,fiber optic,0,0,0,month-to-month,credit card (automatic),85.2,627.4,1
0925-vydlg,female,0,0,0,3,1.0,fiber optic,0,0,0,month-to-month,electronic check,75.25,242.0,1
4547-fzjwe,male,0,1,1,55,1.0,dsl,1,0,0,one year,credit card (automatic),59.45,3157.0,0
7422-wnbty,male,0,1,0,33,1.0,fiber optic,0,0,0,month-to-month,electronic check,93.35,3092.0,0
0842-iwycp,female,0,0,0,46,1.0,dsl,0,0,0,month-to-month,bank transfer (automatic),44.95,2168.9,0
3521-htqtv,male,0,0,0,34,1.0,0,no internet service,no internet service,no internet service,two year,bank transfer (automatic),26.1,980.35,0
3744-zbhon,female,0,0,0,3,1.0,0,no internet service,no internet service,no internet service,month-to-month,electronic check,20.2,65.95,0
3373-diuun,male,0,1,1,30,1.0,0,no internet service,no internet service,no internet service,two year,mailed check,21.25,711.9,0
8383-sghju,female,0,0,0,33,1.0,dsl,1,1,0,one year,electronic check,59.4,1952.8,0
7607-qkktj,male,0,1,1,45,1.0,fiber optic,0,0,0,one year,credit card (automatic),95.0,4368.85,0
7707-pybbh,male,0,0,0,40,1.0,dsl,1,1,0,month-to-month,mailed check,61.9,2647.1,0
8984-hpemb,female,0,0,0,71,1.0,fiber optic,1,1,1,two year,electronic check,118.65,8477.6,0
4349-gfqhk,male,0,0,0,1,1.0,dsl,0,0,0,month-to-month,electronic check,54.35,54.35,1
4139-detxs,female,0,1,1,72,0.0,dsl,1,1,1,two year,bank transfer (automatic),64.45,4528.0,0
9779-dpnej,female,0,1,1,22,1.0,fiber optic,0,0,0,month-to-month,electronic check,80.15,1790.65,0
9805-filkb,male,0,1,1,46,1.0,0,no internet service,no internet service,no internet service,one year,bank transfer (automatic),20.2,845.6,0
5793-yoljn,female,0,1,1,55,1.0,0,no internet service,no internet service,no internet service,two year,mailed check,21.0,1210.3,0
0673-iguqo,male,0,0,0,1,1.0,0,no internet service,no internet service,no internet service,month-to-month,mailed check,20.45,20.45,0
4123-fcvcb,female,0,0,0,12,1.0,dsl,0,1,1,one year,mailed check,75.85,854.45,0
8819-imisp,male,0,0,0,31,1.0,fiber optic,0,0,0,month-to-month,electronic check,80.45,2429.1,0
7802-efkny,male,0,1,0,5,0.0,dsl,0,0,0,month-to-month,electronic check,24.95,100.4,1
8311-ueuab,female,0,1,1,67,1.0,dsl,1,0,1,two year,electronic check,75.5,5229.45,0
5858-eafcz,male,0,0,0,1,1.0,dsl,0,0,0,month-to-month,mailed check,44.45,44.45,0
8035-buyvg,male,0,1,0,40,0.0,dsl,1,0,0,one year,electronic check,42.35,1716.45,1
1163-onyey,male,0,1,1,41,1.0,dsl,1,0,1,month-to-month,credit card (automatic),74.55,3023.55,0
9787-xvqiu,male,0,0,0,1,1.0,fiber optic,0,0,0,month-to-month,electronic check,75.3,75.3,1
8945-muquf,male,0,0,0,51,1.0,fiber optic,1,0,1,one year,electronic check,94.8,4837.6,1
5656-mjefc,male,0,1,1,42,0.0,dsl,1,1,1,two year,credit card (automatic),48.15,2032.3,0
6082-oqfba,male,0,1,1,23,1.0,0,no internet service,no internet service,no internet service,one year,mailed check,19.65,436.9,0
8051-hjrlt,female,1,0,0,1,1.0,fiber optic,0,0,0,month-to-month,electronic check,70.55,70.55,1
8974-ovacp,female,0,0,0,1,1.0,0,no internet service,no internet service,no internet service,month-to-month,mailed check,20.15,20.15,0
4010-ylmvt,female,0,0,0,56,1.0,fiber optic,1,0,1,month-to-month,credit card (automatic),106.6,5893.95,0
1379-frveb,male,0,0,1,15,1.0,fiber optic,0,0,1,month-to-month,electronic check,91.0,1430.05,0
8612-gxidd,male,0,1,1,12,1.0,0,no internet service,no internet service,no internet service,two year,bank transfer (automatic),25.4,313.0,0
6288-chqjb,female,0,1,1,54,1.0,dsl,1,1,0,two year,bank transfer (automatic),69.95,3871.85,0
8160-howox,female,0,0,0,7,1.0,dsl,0,0,1,month-to-month,electronic check,66.85,458.1,0
3023-gflbr,female,0,1,1,33,1.0,fiber optic,0,0,0,month-to-month,credit card (automatic),86.15,2745.7,1
6648-inwps,male,0,1,1,16,1.0,0,no internet service,no internet service,no internet service,month-to-month,electronic check,20.15,341.35,0
4223-bkeor,female,0,0,1,21,1.0,dsl,1,0,0,one year,mailed check,64.85,1336.8,0
4079-vtglk,male,1,1,0,30,1.0,dsl,0,0,1,two year,electronic check,74.85,2181.75,0
1763-wqfuk,male,0,0,0,3,1.0,dsl,0,1,0,month-to-month,mailed check,50.5,147.75,0
1391-ubdar,male,0,0,0,11,1.0,fiber optic,0,0,0,month-to-month,electronic check,72.9,818.45,0
8894-jvdcv,female,0,0,0,62,1.0,fiber optic,1,1,1,one year,credit card (automatic),115.05,7133.45,0
2023-vqfdl,male,0,0,0,18,1.0,0,no internet service,no internet service,no internet service,month-to-month,electronic check,19.0,348.8,0
1345-gkdzz,male,0,0,1,6,1.0,0,no internet service,no internet service,no internet service,month-to-month,mailed check,19.55,128.6,0
2014-mkgmh,female,0,0,0,46,1.0,fiber optic,0,0,1,one year,electronic check,101.1,4674.4,0
5628-fcgyg,male,0,0,0,21,1.0,fiber optic,0,0,0,month-to-month,electronic check,84.1,1737.45,0
2560-wbwxf,male,0,0,0,68,1.0,0,no internet service,no internet service,no internet service,two year,bank transfer (automatic),24.15,1498.85,0
0248-ipdfw,female,0,0,0,1,1.0,dsl,0,0,0,month-to-month,electronic check,50.1,50.1,0
7978-dkuqh,female,0,1,0,25,1.0,fiber optic,0,0,0,month-to-month,electronic check,74.6,1797.75,0
4335-upjsi,female,0,0,1,24,1.0,0,no internet service,no internet service,no internet service,two year,mailed check,19.75,498.1,0
0524-iavzo,female,0,1,0,30,1.0,fiber optic,0,0,0,month-to-month,electronic check,85.0,2624.25,1
2737-yngyw,female,0,0,0,2,1.0,fiber optic,0,0,0,month-to-month,electronic check,80.55,184.1,1
1784-ezdkj,male,0,1,0,51,1.0,fiber optic,0,0,1,one year,bank transfer (automatic),106.8,5498.8,0
9297-fvvdh,female,0,1,1,57,1.0,dsl,1,1,1,two year,electronic check,84.5,4845.4,0
8007-yypwd,female,0,0,0,15,1.0,0,no internet service,no internet service,no internet service,two year,bank transfer (automatic),25.05,369.1,0
7101-hrblj,female,0,1,1,72,1.0,dsl,1,1,1,two year,bank transfer (automatic),83.7,6096.9,0
5159-yfpkq,female,0,0,0,2,1.0,fiber optic,0,0,0,month-to-month,electronic check,75.8,160.75,1
6635-cpnun,male,0,1,0,28,1.0,fiber optic,0,0,1,month-to-month,credit card (automatic),96.6,2684.35,0
4021-rqsny,male,1,1,0,29,1.0,fiber optic,0,0,1,month-to-month,electronic check,98.5,3004.15,1
5453-ybtwv,male,0,1,1,70,1.0,fiber optic,1,1,1,two year,credit card (automatic),101.1,6994.8,0
5039-lzrqt,female,0,0,0,13,1.0,0,no internet service,no internet service,no internet service,one year,mailed check,20.2,273.25,0
2931-vuvjn,female,1,1,0,59,1.0,fiber optic,1,1,0,one year,electronic check,94.05,5483.9,0
9061-tihda,male,1,1,0,13,1.0,fiber optic,0,0,1,month-to-month,electronic check,95.25,1233.65,1
8699-asufo,male,1,1,0,7,1.0,fiber optic,0,0,0,month-to-month,mailed check,74.4,527.9,1
6418-piqsp,female,0,1,0,62,1.0,dsl,1,1,1,two year,mailed check,81.0,4985.9,0
8220-ocufy,female,0,0,0,21,1.0,dsl,1,1,0,one year,electronic check,60.25,1258.35,0
3995-wfcsm,female,0,0,0,2,1.0,dsl,0,0,0,month-to-month,electronic check,60.85,111.4,0
1895-qtkdo,female,0,0,0,1,1.0,dsl,0,0,0,month-to-month,credit card (automatic),43.95,43.95,0
2038-oeqzh,male,0,0,0,4,1.0,fiber optic,0,0,0,month-to-month,electronic check,86.05,308.1,0
1178-pzgab,female,0,0,0,19,1.0,0,no internet service,no internet service,no internet service,one year,credit card (automatic),20.25,383.65,0
7927-auxbz,female,0,0,0,30,1.0,fiber optic,0,1,1,month-to-month,electronic check,85.15,2555.9,1
2626-veewg,male,0,1,1,67,1.0,0,no internet service,no internet service,no internet service,two year,credit card (automatic),19.4,1284.2,0
2878-rmwxy,male,1,1,0,72,1.0,fiber optic,1,0,0,two year,credit card (automatic),102.65,7550.3,0
1657-dymbm,male,0,1,0,53,1.0,0,no internet service,no internet service,no internet service,two year,credit card (automatic),19.9,1110.05,0
7311-mqjch,female,0,0,0,5,1.0,0,no internet service,no internet service,no internet service,one year,electronic check,19.55,99.6,0
7375-wmvmt,male,1,1,0,71,1.0,fiber optic,0,1,0,two year,credit card (automatic),95.5,6707.15,0
1136-xgequ,female,0,1,1,50,1.0,dsl,0,1,1,one year,credit card (automatic),84.15,4164.4,0
2530-fmfxo,male,0,1,1,56,1.0,fiber optic,0,1,1,two year,electronic check,103.2,5873.75,0
6844-dzkrf,male,0,0,0,2,1.0,dsl,0,1,0,month-to-month,credit card (automatic),50.2,109.25,0
4695-wjzue,female,1,0,0,2,1.0,fiber optic,0,0,0,month-to-month,electronic check,88.55,179.25,1
7619-odsgn,male,0,1,1,24,1.0,dsl,1,0,0,month-to-month,electronic check,54.75,1338.15,1
5970-ghjaw,male,0,1,1,46,1.0,0,no internet service,no internet service,no internet service,two year,credit card (automatic),19.95,862.4,0
8879-xuahx,male,0,1,0,71,1.0,fiber optic,1,1,1,two year,electronic check,116.25,8564.75,0
3689-mozgr,female,0,0,0,29,0.0,dsl,0,1,0,month-to-month,electronic check,31.2,926.2,0
4195-pngzs,male,0,1,1,69,1.0,0,no internet service,no internet service,no internet service,two year,bank transfer (automatic),24.45,1718.2,0
5003-xzwwo,male,0,1,0,71,1.0,dsl,0,1,1,two year,credit card (automatic),84.2,5956.85,0
3988-rqixo,female,1,0,0,1,1.0,fiber optic,0,0,1,month-to-month,electronic check,91.3,91.3,1
7622-fwgew,male,1,1,0,56,1.0,dsl,1,1,1,two year,bank transfer (automatic),85.65,4824.45,0
6922-ncedi,male,0,0,1,56,1.0,0,no internet service,no internet service,no internet service,one year,mailed check,21.2,1238.65,0
2514-ginmm,male,0,0,0,1,1.0,fiber optic,0,0,1,month-to-month,electronic check,79.5,79.5,1
9891-nqdbd,female,0,1,0,28,1.0,0,no internet service,no internet service,no internet service,one year,mailed check,25.55,672.2,0
6131-iunxn,female,0,1,1,19,1.0,0,no internet service,no internet service,no internet service,month-to-month,mailed check,20.2,382.2,0
8548-awofc,male,0,1,0,66,1.0,dsl,0,1,0,month-to-month,electronic check,63.85,4264.6,0
9798-dryds,female,0,1,1,17,1.0,dsl,0,1,0,one year,mailed check,61.95,1070.7,0
8532-uefwh,male,0,1,1,52,1.0,0,no internet service,no internet service,no internet service,two year,mailed check,25.75,1345.85,0
6296-ddoor,female,0,0,0,19,1.0,dsl,0,0,1,one year,electronic check,58.2,1045.25,0
7951-vrdvk,female,0,0,0,36,1.0,dsl,1,1,1,one year,bank transfer (automatic),85.85,3003.55,0
5931-fljjf,male,1,1,0,7,1.0,fiber optic,0,0,0,month-to-month,mailed check,70.1,467.55,1
4815-yosuk,male,0,1,1,72,1.0,fiber optic,1,1,0,one year,credit card (automatic),104.9,7537.5,0
2659-vxmwz,male,0,1,1,67,1.0,fiber optic,1,0,1,one year,electronic check,111.3,7482.1,1
0380-neavx,male,1,0,0,34,1.0,fiber optic,0,0,1,one year,electronic check,99.85,3343.15,0
3207-oybwh,male,1,1,0,57,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),95.25,5427.05,1
